0.28890496492385864,1
0.3272399604320526,1
0.259590744972229,1
0.30717727541923523,1
0.2540414035320282,1
0.2118581235408783,1
0.3196119964122772,1
0.21062368154525757,1
0.3544301390647888,1
0.40742936730384827,1
0.3050754964351654,1
0.17409053444862366,1
0.33651039004325867,1
0.21645265817642212,1
0.4414534866809845,1
0.31828540563583374,1
0.38568538427352905,1
0.2934431731700897,1
0.37077978253364563,1
0.2425418198108673,1
0.29233765602111816,1
0.2543472647666931,1
0.27692675590515137,1
0.2446570247411728,1
0.2670609951019287,1
0.315510094165802,1
0.4057929217815399,1
0.4665498435497284,1
0.2322639375925064,1
0.18681207299232483,1
0.22432133555412292,1
0.3461712896823883,1
0.2662428319454193,1
0.22003571689128876,1
0.4301632046699524,1
0.22513459622859955,1
0.39651960134506226,1
0.21944659948349,1
0.22299328446388245,1
0.42817360162734985,1
0.1878368854522705,1
0.3038187623023987,1
0.27288463711738586,1
0.38176342844963074,1
0.24778679013252258,1
0.415160596370697,1
0.16662079095840454,1
0.21177887916564941,1
0.30988532304763794,1
0.2150876373052597,1
0.3499962091445923,1
0.1168707087635994,1
0.41833627223968506,1
0.2327200174331665,1
0.38618773221969604,1
0.5466578602790833,1
0.3452588617801666,1
0.3104282021522522,1
0.2972973585128784,1
0.23883096873760223,1
0.3298611640930176,1
0.19914595782756805,1
0.24948737025260925,1
0.21021738648414612,1
0.19520410895347595,1
0.23603232204914093,1
0.2704281508922577,1
0.40503835678100586,1
0.4092381000518799,1
0.31597256660461426,1
0.21782180666923523,1
0.2154562622308731,1
0.25976020097732544,1
0.4272533357143402,1
0.2888879179954529,1
0.2885490655899048,1
0.19072625041007996,1
0.2503569424152374,1
0.20877784490585327,1
0.47045087814331055,1
0.1730705350637436,1
0.47572606801986694,1
0.237020805478096,1
0.20789189636707306,1
0.28399521112442017,1
0.21271193027496338,1
0.3034084141254425,1
0.5793344378471375,1
0.265619695186615,1
0.16309358179569244,1
0.3500922918319702,1
0.24804386496543884,1
0.2707657217979431,1
0.262174129486084,1
0.32303348183631897,1
0.17863169312477112,1
0.3002537190914154,1
0.2683180868625641,1
0.25463685393333435,1
0.3448405861854553,1
0.3288644254207611,1
0.2815377712249756,1
0.303497314453125,1
0.2653849422931671,1
0.2648349106311798,1
0.2828027009963989,1
0.1895044445991516,1
0.26414185762405396,1
0.3964036703109741,1
0.3182121217250824,1
0.26538753509521484,1
0.18876200914382935,1
0.19708946347236633,1
0.26550981402397156,1
0.5682937502861023,1
0.3896305561065674,1
0.26019352674484253,1
0.4072251319885254,1
0.14778199791908264,1
0.23665183782577515,1
0.2878611087799072,1
0.136592835187912,1
0.21195171773433685,1
0.3029537796974182,1
0.15623342990875244,1
0.20602309703826904,1
0.28907638788223267,1
0.41178977489471436,1
0.23754608631134033,1
